City, State;Latitude;Longitude
Danielson, CT;41.8026;-71.8859
Hadley, MA;42.3418;-72.5884
Lenox, MA;42.3565;-73.2848
Wrightstown, NJ;40.0688;-74.5956
Allen, TX;33.1032;-96.6706
Mountain Top, PA;41.1695;-75.8774
La Plata, MD;38.5293;-76.9753
Stevensburg, VA;38.4432;-77.8997
Stephens City, VA;39.0834;-78.2181
Reisterstown, MD;39.4695;-76.8294
Harmans, MD;39.1635;-76.6973
Fallston, MD;39.5145;-76.4111
Gunpowder, MD;39.4148;-76.3877
Hollidaysburg, PA;40.4273;-78.3889
Corona, NY;40.7471;-73.8601
Kinderhook, NY;42.3954;-73.6979
Fairfield, AL;33.4759;-86.9272
Alachua, FL;29.8142;-82.4909
South Pasadena, CA;34.1161;-118.1504
Mojave, CA;35.0525;-118.1740
Stevenson Ranch, CA;34.3759;-118.6162
Hudson, MA;42.3918;-71.5662
Hopedale, MA;42.1307;-71.5412
Hawley, MN;46.8498;-96.3146
Annville, KY;37.3021;-83.9695
Ramona, OK;36.5396;-95.9054
Forrest City, AR;35.0082;-90.7898
Chatsworth, GA;34.7659;-84.7699
Lester Prairie, MN;44.8839;-94.0416
Hendersonville, TN;36.3479;-86.6005
Reserve, LA;30.0538;-90.5517
Spanish Fort, AL;30.6749;-87.9153
Breaux Bridge, LA;30.2735;-91.8993
Washington Court House, OH;39.5365;-83.4391
Madison, WV;38.0671;-81.8193
Pierz, MN;45.9816;-94.1047
Superior, WI;46.7208;-92.1041
Circleville, OH;39.6006;-82.9460
Huntington Park, CA;33.9817;-118.2251
Norwich, OH;40.0143;-81.7884
Rosemead, CA;34.0806;-118.0729
Vienna, WV;39.3270;-81.5485
Malvern, AR;34.3623;-92.8130
Burke, VA;38.7934;-77.2716
Cedar Springs, MI;43.2234;-85.5514
Norwood Young America, MN;44.7389;-93.9096
Whitmore Lake, MI;42.4397;-83.7453
Belleville, MI;42.2048;-83.4852
Archbold, OH;41.5214;-84.3072
Winchester, KS;39.3322;-95.2499
Trenton, TN;35.9806;-88.9415
Bapchule, AZ;33.1364;-111.8732
Locust Grove, VA;38.3113;-77.7871
Kingsville, MO;38.7431;-94.0699
Clearwater, KS;37.5028;-97.5045
Warrensburg, MO;38.7628;-93.7361
Daleville, VA;37.4099;-79.9125
Hawley, PA;41.4759;-75.1821
Damascus, PA;41.7454;-75.1208
Akron, NY;43.0209;-78.4953
Glen Ridge, NJ;40.8054;-74.2038
Bangor, MI;42.3125;-86.1131
Galion, OH;40.7337;-82.7899
Geary, OK;35.6312;-98.3173
Zenda, KS;37.4279;-98.2977
Hartford, WI;43.3178;-88.3790
Stevensville, MT;46.5099;-114.0932
Albert City, IA;42.7819;-94.9486
Ralston, IA;42.0416;-94.6330
Paramount, CA;33.8895;-118.1598
Lynwood, CA;33.9303;-118.2115
Saint Johns, MI;43.0011;-84.5592
Milford, UT;38.3624;-113.1098
Altamont, NY;42.7006;-74.0337
Monroe, OH;39.4403;-84.3622
Molalla, OR;45.1473;-122.5770
Norco, CA;33.9300;-117.5642
Export, PA;40.4181;-79.6256
Darlington, PA;40.8095;-80.4226
Utica, PA;41.4200;-79.9781
Chester, WV;40.6131;-80.5628
Mount Pleasant, PA;40.1490;-79.5412
Smithfield, PA;39.8031;-79.8078
Wrightsville, PA;40.0256;-76.5300
Prichard, WV;38.2401;-82.5985
Carlisle, PA;40.1808;-77.2139
Harrington Park, NJ;40.9907;-73.9833
Springfield Gardens, NY;40.6782;-73.7465
Woodmere, NY;40.6320;-73.7126
Pequannock, NJ;40.9523;-74.2988
Sherman, CT;41.5793;-73.4957
Monroe, CT;41.3326;-73.2073
New Milford, CT;41.5770;-73.4085
Pine Plains, NY;41.9798;-73.6560
Litchfield, OH;41.1678;-82.0229
Sausalito, CA;37.8591;-122.4852
Canal Fulton, OH;40.8898;-81.5976
Deer Park, NY;40.7618;-73.3293
Jonesboro, GA;33.5215;-84.3538
Chewelah, WA;48.2763;-117.7155
Haddonfield, NJ;39.8915;-75.0377
Benton, KY;36.8573;-88.3503
East Lansing, MI;42.7370;-84.4839
Pulaski, NY;43.5670;-76.1277
Celina, TN;36.5501;-85.5053
Oneida, NY;43.0926;-75.6513
Albertson, NY;40.7734;-73.6432
Fort Lee, VA;37.2469;-77.3344
New Preston Marble Dale, CT;41.7006;-73.3401
Glens Falls, NY;43.3095;-73.6440
Blue Hill, NE;40.3325;-98.4487
West Warren, MA;42.2000;-72.2286
Maybrook, NY;41.4882;-74.2203
Blue Grass, VA;38.5193;-79.5907
Dade City, FL;28.3647;-82.1959
Bloomingdale, IN;39.8733;-87.2600
Clear Lake, MN;45.4450;-93.9989
Little Ferry, NJ;40.8529;-74.0421
Malaga, NJ;39.5698;-75.0477
La Habra, CA;33.9414;-117.9555
West Newton, MA;42.3500;-71.2269
Millburn, NJ;40.7395;-74.3241
Ware, MA;42.2598;-72.2398
Keosauqua, IA;40.7326;-91.9644
Londonderry, NH;42.8651;-71.3739
Mendota, IL;41.5472;-89.1176
Walcott, IA;41.6109;-90.7632
Cottonwood, AZ;34.7392;-112.0099
White River Junction, VT;43.6543;-72.3904
North Conway, NH;44.0537;-71.1284
Rockton, IL;42.4525;-89.0723
Watertown, CT;41.6062;-73.1182
Seneca, KS;39.8342;-96.0642
Louisburg, KS;38.6195;-94.6808
La Grange, KY;38.4076;-85.3788
Corydon, IN;38.2120;-86.1219
Russell Springs, KY;37.0562;-85.0886
Hodgenville, KY;37.5739;-85.7400
Artemus, KY;36.7908;-83.8190
Beverly, KY;37.0230;-83.5593
Santa Ysabel, CA;33.1858;-116.7317
Harvey, AR;34.8762;-93.7530
Hodge, LA;32.2768;-92.7235
Alexander, AR;34.6295;-92.4413
Lindon, UT;40.3433;-111.7208
Golconda, NV;40.9361;-117.3312
Cobalt, ID;44.9681;-113.8167
Fillmore, UT;38.9689;-112.3235
East Carbon, UT;39.5148;-110.4515
Red Lodge, MT;45.1858;-109.2468
Lakewood, NY;42.1042;-79.3331
Sanborn, NY;43.1367;-78.8848
Clarence, NY;42.9986;-78.6142
Clarion, PA;41.2148;-79.3853
Central Islip, NY;40.7906;-73.2018
Babylon, NY;40.6957;-73.3257
Signal Hill, CA;33.8045;-118.1679
Aumsville, OR;44.8409;-122.8709
Pittsford, NY;43.0906;-77.5150
Perry, NY;42.7156;-78.0056
Hudson, CO;40.0736;-104.6430
Folcroft, PA;39.8909;-75.2838
Far Rockaway, NY;40.6054;-73.7551
Orion, IL;41.3548;-90.3815
Sterling, MA;42.4376;-71.7606
North Brookfield, MA;42.2668;-72.0828
North Grafton, MA;42.2334;-71.7078
Shrewsbury, MA;42.2959;-71.7129
Milford, NH;42.8354;-71.6490
Waseca, MN;44.0777;-93.5074
Inver Grove Heights, MN;44.8219;-93.0578
Stillwater, MN;45.0564;-92.8060
South Saint Paul, MN;44.8839;-93.0400
Brownsdale, MN;43.7421;-92.8496
Eleva, WI;44.5758;-91.4702
Bedford, IN;38.8612;-86.4872
Newman, IL;39.7987;-87.9859
Pendleton, IN;39.9975;-85.7466
Van Buren, IN;40.6243;-85.5107
Momence, IL;41.1667;-87.6628
Lawrenceburg, IN;39.0909;-84.8500
Tomahawk, KY;37.8625;-82.6174
Annandale, MN;45.2627;-94.1244
Pengilly, MN;47.3327;-93.1971
Mc Crory, AR;35.2460;-91.1752
Iola, WI;44.4619;-88.9150
Mauston, WI;43.7972;-90.0773
Plain, WI;43.2789;-90.0437
Salamanca, NY;42.1578;-78.7150
Lewisburg, PA;40.9645;-76.8844
Sulligent, AL;33.9018;-88.1345
Skiatook, OK;36.3684;-96.0014
Norwich, KS;37.4856;-97.8618
Piedmont, AL;33.9238;-85.5980
Goodfellow Afb, TX;31.4329;-100.4026
Highland, NY;41.7209;-73.9601
Marlette, MI;43.3270;-83.0802
Almont, MI;42.9206;-83.0449
Aldie, VA;38.9757;-77.6414
Borrego Springs, CA;33.2559;-116.3750
Wolcott, NY;43.2206;-76.8150
Cortland, NY;42.6012;-76.1805
Bath, NY;42.3370;-77.3178
Middlefield, OH;41.4620;-81.0737
Salado, TX;30.9471;-97.5386
Greene, NY;42.3292;-75.7699
Sodus, NY;43.2378;-77.0614
Jamesville, NY;42.9605;-76.0589
Fulton, NY;43.3229;-76.4172
Maine, NY;42.2586;-76.0548
Morton Grove, IL;42.0406;-87.7826
Ferris, TX;32.5340;-96.6655
Kansasville, WI;42.6825;-88.1104
Odessa, NY;42.3680;-76.7728
Catarina, TX;28.3455;-99.6134
New Berlin, NY;42.6388;-75.2997
Remington, VA;38.5337;-77.8083
Sierra Vista, AZ;31.5545;-110.3037
Tipp City, OH;39.9584;-84.1722
Parker City, IN;40.1889;-85.2041
Bluffton, IN;40.7387;-85.1716
Three Rivers, MA;42.1759;-72.3642
Port Neches, TX;29.9913;-93.9585
Columbus, TX;29.7066;-96.5397
West Point, PA;40.2068;-75.2993
Eclectic, AL;32.6354;-86.0344
Boonton, NJ;40.9026;-74.4071
Saint Clair, PA;40.7206;-76.1911
Corvallis, MT;46.3141;-114.1129
Horseshoe Bend, ID;43.9270;-116.1768
Berkley, MI;42.5031;-83.1835
Coshocton, OH;40.2720;-81.8596
Wayne, OH;41.3014;-83.4735
Ashville, OH;39.7156;-82.9530
Hayesville, OH;40.7731;-82.2624
Waverly, WV;39.2993;-81.3483
Nitro, WV;38.4148;-81.8440
Mc Arthur, OH;39.2860;-82.4756
Eleanor, WV;38.5376;-81.9324
Dewitt, MI;42.8423;-84.5691
Milford, MI;42.5936;-83.5994
Grand Junction, MI;42.4042;-86.0731
Bowling Green, FL;27.6146;-82.0455
Englewood, FL;26.9554;-82.2987
Marina, CA;36.6844;-121.8022
Jamestown, CA;37.9533;-120.4227
Southampton, PA;40.1743;-75.0438
Canton Center, CT;41.8539;-72.9028
Womelsdorf, PA;40.3618;-76.1841
South Lake Tahoe, CA;38.8479;-120.0139
Webster, NY;43.2123;-77.4300
Corning, CA;39.9277;-122.1792
Muleshoe, TX;34.2265;-102.7238
Ottertail, MN;46.4389;-95.5324
Lutsen, MN;47.7507;-90.6045
Primghar, IA;43.0734;-95.6047
Country Club Hills, IL;41.5577;-87.7274
Bandon, OR;43.1190;-124.4085
Oak Lawn, IL;41.7109;-87.7581
Dunfermline, IL;40.4916;-90.0334
Lansing, IL;41.5648;-87.5389
Thorntown, IN;40.1089;-86.5818
Daleville, IN;40.1212;-85.5580
Peru, IN;40.7537;-86.0689
Tuscola, IL;39.7992;-88.2831
Grafton, OH;41.2726;-82.0546
Batavia, OH;39.0770;-84.1769
New Ulm, MN;44.3125;-94.4605
Lewiston, MN;43.9586;-91.8699
Manchester, VT;43.1637;-73.0723
Ridgefield, CT;41.2815;-73.4982
Selma, CA;36.5708;-119.6121
Raquette Lake, NY;43.7712;-74.6369
Inlet, NY;43.7426;-74.7402
Old Forge, NY;43.7101;-74.9743
Hannibal, NY;43.3199;-76.5473
Frankfort, NY;43.0390;-75.0704
Oriskany, NY;43.1511;-75.3629
Little Falls, NY;43.0434;-74.8596
Utica, NY;43.0744;-75.2117
Bainbridge, NY;42.2934;-75.4793
Vestal, NY;42.0851;-76.0538
Fairview, NJ;40.8126;-73.9990
Garfield, NJ;40.8815;-74.1132
Garrison, NY;41.3840;-73.9457
Dover Plains, NY;41.7152;-73.5820
Palmyra, NY;43.0639;-77.2333
Ridgely, MD;38.9479;-75.8844
Palestine, TX;31.8664;-95.6507
Jerome, ID;42.7241;-114.5186
Mckeesport, PA;40.3377;-79.8428
Verona, PA;40.5065;-79.8431
Saxonburg, PA;40.7236;-79.8354
Litchfield, IL;39.1753;-89.6543
Mt Zion, IL;39.7706;-88.8662
Gibsonia, PA;40.6301;-79.9695
Munfordville, KY;37.2723;-85.8911
Owensville, MO;38.3456;-91.5015
Jackson, NJ;40.1046;-74.3459
Lakehurst, NJ;40.0239;-74.3665
Springdale, PA;40.5409;-79.7839
Von Ormy, TX;29.2329;-98.6312
Waelder, TX;29.7046;-97.2741
Leonard, TX;33.3796;-96.2475
Tennessee Colony, TX;31.8354;-95.8388
Roanoke, TX;33.0040;-97.2258
Little Elm, TX;33.1626;-96.9375
Gatesville, TX;31.4397;-97.7853
Lewisville, NC;36.0971;-80.4192
Colon, MI;41.9584;-85.3250
Charlotte, MI;42.5637;-84.8358
Harbor Springs, MI;45.5442;-84.9915
Belding, MI;43.0978;-85.2289
Grantsville, WV;38.9234;-81.0960
Logan, OH;39.5401;-82.4071
Grand Bay, AL;30.4763;-88.3422
Oswego, NY;43.4464;-76.3971
Monticello, FL;30.5452;-83.8702
Ellabell, GA;32.1235;-81.4857
Titusville, FL;28.5311;-80.8523
Bushnell, FL;28.6650;-82.1129
Woodberry Forest, VA;38.2132;-78.0522
Dumfries, VA;38.5676;-77.3280
Gainesville, VA;38.7957;-77.6139
Deland, FL;29.0453;-81.3976
Groveland, FL;28.5581;-81.8512
Prosper, TX;33.2362;-96.8011
Loma Linda, CA;34.0483;-117.2612
Minnetonka, MN;44.9133;-93.5033
Taylor, PA;41.3948;-75.7066
Penfield, IL;40.3124;-87.9513
Oaklyn, NJ;39.9010;-75.0846
Somers Point, NJ;39.3176;-74.5946
Manahawkin, NJ;39.6954;-74.2588
Lebec, CA;34.8416;-118.8648
Clinchfield, GA;32.4135;-83.6382
Gray, GA;33.0096;-83.5338
Daly City, CA;37.6869;-122.4389
Lahaina, HI;20.9091;-156.6216
Kahuku, HI;21.6645;-157.9800
Princeville, HI;22.2176;-159.4789
Ruckersville, VA;38.2332;-78.3692
Camp H M Smith, HI;24.8598;-168.0218
Alvarado, TX;32.4065;-97.2117
Tipton, CA;36.0424;-119.3489
Gordon, GA;32.8821;-83.3324
Williams, AZ;35.3713;-112.2665
Manheim, PA;40.1634;-76.3950
Cloverdale, VA;37.3651;-79.9056
Middleburg, PA;40.7859;-77.0472
Cardington, OH;40.5006;-82.8935
Dundee, OH;40.6172;-81.6532
Del Rey, CA;36.6559;-119.5961
Andover, OH;41.6243;-80.6074
Kinsman, OH;41.4439;-80.5887
Berlin, OH;40.5612;-81.7943
Brady, NE;41.0222;-100.3676
Bellevue, NE;41.1367;-95.8908
Hugo, CO;38.9959;-103.4601
Hay Springs, NE;42.6536;-102.7050
Summerville, SC;33.0185;-80.1757
Monroeville, AL;31.5279;-87.3247
Rising Sun, IN;38.9658;-84.9416
Sandston, VA;37.5235;-77.3158
Palatine, IL;42.1103;-88.0342
Boyce, VA;39.0932;-78.0594
Jamestown, OH;39.6581;-83.7349
Milford Center, OH;40.1787;-83.4355
Wailuku, HI;20.8911;-156.5047
Dobbins, CA;39.3680;-121.2067
South Milwaukee, WI;42.9106;-87.8606
Combined Locks, WI;44.2658;-88.3143
Tonganoxie, KS;39.1097;-95.0877
Brookville, OH;39.8367;-84.4113
Bradford, OH;40.1323;-84.4308
Spiceland, IN;39.8384;-85.4389
Ada, OH;40.7695;-83.8227
Columbus Grove, OH;40.9068;-84.0988
Bridgeport, MI;43.3499;-83.8517
Wells River, VT;44.1288;-72.0910
Glenwood, IL;41.5425;-87.6023
Dolton, IL;41.6389;-87.6073
Hartford, MI;42.2067;-86.1667
Cambridge Springs, PA;41.8037;-80.0564
Harpersville, AL;33.3440;-86.4380
Flossmoor, IL;41.5428;-87.6848
Kingsville, TX;27.5159;-97.8561
Salem, IN;38.6056;-86.1011
Americus, GA;32.0535;-84.1223
Mauk, GA;32.5050;-84.4398
Greenwood, SC;34.1954;-82.1618
Park Forest, IL;41.4632;-87.6930
Frankfort, IL;41.4959;-87.8487
Ottumwa, IA;41.0200;-92.4113
Whitman, MA;42.0807;-70.9356
Fort Scott, KS;37.8398;-94.7083
Lindale, TX;32.5157;-95.4094
Mesquite, TX;32.8195;-96.6338
Greenville, TX;33.1384;-96.1108
Kohler, WI;43.7394;-87.7889
Van Horn, TX;31.0403;-104.8307
University, MS;34.3647;-89.5375
Helmsburg, IN;39.2653;-86.2928
Port Clinton, OH;41.5227;-82.8589
Bernardsville, NJ;40.7187;-74.5693
Montgomery, IL;41.7306;-88.3459
Jean, NV;35.7591;-115.5376
Ruther Glen, VA;37.9288;-77.4558
Nathalie, VA;36.9340;-78.9533
Montpelier, VA;37.8212;-77.6844
Verona, VA;38.2022;-78.9975
Gardner, MA;42.5751;-71.9981
Shirley, MA;42.5801;-71.6367
Whitinsville, MA;42.1112;-71.6662
Selma, NC;35.5365;-78.2844
Northborough, MA;42.3195;-71.6412
Athol, MA;42.5959;-72.2267
Webster, MA;42.0581;-71.8466
Olympic Valley, CA;39.1924;-120.2200
West Long Branch, NJ;40.2904;-74.0176
Parma, MI;42.2584;-84.5997
Dutton, VA;37.4979;-76.4574
Bolivia, NC;34.0677;-78.1483
Los Fresnos, TX;26.0717;-97.4764
Ridgewood, NY;40.7001;-73.9057
Sharpsburg, MD;39.4576;-77.7489
Chenango Forks, NY;42.2901;-75.8507
Hidalgo, TX;26.1003;-98.2631
Grapeland, TX;31.4918;-95.4786
North Reading, MA;42.5751;-71.0787
Maryville, MO;40.3461;-94.8725
Esparto, CA;38.6921;-122.0172
Leburn, KY;37.3872;-82.9406
North Easton, MA;42.0668;-71.1037
Tappahannock, VA;37.9254;-76.8591
Patuxent River, MD;38.2783;-76.4187
Addison, PA;39.7646;-79.3560
Ijamsville, MD;39.3604;-77.3228
Argos, IN;41.2230;-86.2500
Rockland, ID;42.5733;-112.8772
Debary, FL;28.8831;-81.3087
Patrick Afb, FL;28.2421;-80.6081
Anniston, AL;33.6965;-85.6820
Churchville, VA;38.2262;-79.1623
Midway, UT;40.5122;-111.4744
Pippa Passes, KY;37.3271;-82.8851
Brockport, NY;43.2137;-77.9392
East Rochester, NY;43.1087;-77.4875
White Lake, WI;45.1572;-88.7645
Kountze, TX;30.3716;-94.3124
Severn, NC;36.5151;-77.1897
Poultney, VT;43.5170;-73.2362
Toronto, OH;40.4642;-80.6009
Three Oaks, MI;41.8182;-86.5939
Hedgesville, WV;39.5534;-77.9950
Roland, OK;35.4394;-94.5272
Sapulpa, OK;35.9987;-96.1142
Lyons, KS;38.3450;-98.2017
Sterling, KS;38.2100;-98.2070
Tahlequah, OK;35.9154;-94.9700
Geneva, NY;42.8690;-76.9777
Laughlin, NV;35.1678;-114.5730
Congerville, IL;40.6170;-89.2043
Ponderay, ID;48.3055;-116.5338
Moran, KS;37.9145;-95.1660
Groves, TX;29.9483;-93.9171
Jasper, TX;30.9202;-93.9966
Wauconda, IL;42.2589;-88.1393
Garrison, TX;31.8243;-94.4910
Corolla, NC;36.3813;-75.8330
Elizabethtown, NC;34.6293;-78.6053
Beulaville, NC;34.9238;-77.7739
Ocracoke, NC;35.1304;-75.9164
Aberdeen, NC;35.1315;-79.4295
Bremen, IN;41.4464;-86.1481
Waverly, VA;37.0360;-77.0952
Maidens, VA;37.6690;-77.8819
Clarksville, VA;36.6240;-78.5569
South Hill, VA;36.7265;-78.1289
Goshen, VA;37.9871;-79.4978
The Plains, VA;38.8621;-77.7739
Upperville, VA;39.0054;-77.8868
Petersburg, PA;40.6389;-77.8929
Berwick, PA;41.0545;-76.2333
Manchester, MA;42.5719;-70.7650
Helix, OR;45.9055;-118.7784
Alfred, NY;42.2541;-77.7907
Buckley, IL;40.5970;-88.0381
Saint Marie, MT;48.4023;-106.5328
Sun City, CA;33.7415;-117.1889
Flintstone, MD;39.7031;-78.5678
Irvington, NY;41.0392;-73.8682
Red Hook, NY;41.9951;-73.8754
Coupland, TX;30.4599;-97.3886
Franklin, GA;33.2776;-85.0980
Salyersville, KY;37.7526;-83.0688
Welch, OK;36.9002;-95.2008
Oceanport, NJ;40.3182;-74.0151
Vicksburg, MI;42.1200;-85.5328
Wenham, MA;42.6007;-70.8719
Murrells Inlet, SC;33.5510;-79.0414
Newark, IL;41.5223;-88.5023
Corning, NY;42.1429;-77.0547
Sibley, IL;40.5870;-88.3812
Remsen, NY;43.3270;-75.1868
Merna, NE;41.4892;-99.8569
Washington, CT;41.6315;-73.3107
Youngsville, NC;36.0249;-78.4744
Linden, VA;38.9090;-78.0756
Luray, VA;38.6654;-78.4595
Duncansville, PA;40.4234;-78.4339
Madison, NC;36.3854;-79.9595
Chatham, VA;36.8257;-79.3981
Shelby Gap, KY;37.2358;-82.5351
Niles, OH;41.1828;-80.7654
Ashland, OH;40.8687;-82.3182
Morgan, PA;40.3518;-80.1480
Hannibal, OH;39.6673;-80.8720
Beverly, OH;39.5478;-81.6396
Lawrence, PA;40.3062;-80.1206
North Versailles, PA;40.3781;-79.8080
Temple Hills, MD;38.8140;-76.9455
Waynesboro, PA;39.7559;-77.5778
Cedar Hill, TX;32.5885;-96.9561
Great Falls, VA;38.9982;-77.2883
New Market, VA;38.6479;-78.6714
Fork, MD;39.4710;-76.4483
Newbury, OH;41.4624;-81.2439
Pen Argyl, PA;40.8687;-75.2549
Franklin, NC;35.1823;-83.3815
Johnsonville, SC;33.8179;-79.4492
Spring House, PA;40.1854;-75.2277
Marysville, CA;39.1457;-121.5914
Millersburg, IN;41.5374;-85.6832
Auburn, IN;41.3670;-85.0589
Culver, IN;41.2140;-86.4262
Sulphur Springs, TX;33.1384;-95.6011
Sawyer, MI;41.8853;-86.5895
Columbia, LA;32.1052;-92.0779
Walkerton, IN;41.4667;-86.4831
Stamford, VT;42.7883;-73.0788
Rosemount, MN;44.7394;-93.1258
Delano, MN;45.0419;-93.7891
Prinsburg, MN;44.9494;-95.1563
Champlin, MN;45.1889;-93.3975
Bemidji, MN;47.5036;-94.6850
Carrington, ND;47.4358;-99.0534
West Fargo, ND;46.8750;-96.9004
Hill City, MN;46.9494;-93.5774
Morgan, MN;44.4169;-94.9256
Litchfield, CT;41.7559;-73.2154
Waterford, CT;41.3595;-72.1602
Plantsville, CT;41.5766;-72.9007
Paola, KS;38.5722;-94.8791
Bates City, MO;39.0061;-94.0725
Eureka, KS;37.8239;-96.2892
Oakley, KS;39.1333;-100.8638
Phillipsburg, KS;39.7561;-99.3240
Holton, KS;39.4653;-95.7364
Buckner, MO;39.1325;-94.1986
Snohomish, WA;47.9129;-122.0982
Coupeville, WA;48.2198;-122.6863
Darien, IL;41.7459;-88.0034
Clayton, DE;39.2907;-75.6344
Georgetown, DE;38.6901;-75.3855
Tehachapi, CA;35.1293;-118.5110
Valley Village, CA;34.1648;-118.4008
Eunice, NM;32.4314;-103.3938
Pecos, NM;35.6587;-105.6130
Loving, NM;32.2860;-103.9719
Pueblo, CO;38.2544;-104.6091
Key West, FL;24.5857;-81.6810
Ripley, TN;35.7454;-89.5298
Arroyo Grande, CA;35.1665;-120.4376
Little Rock Air Force Base, AR;34.7880;-92.2173
Flat Rock, IL;38.8682;-87.6658
Middlebury, CT;41.5279;-73.1276
New Alexandria, PA;40.3987;-79.4220
Pacoima, CA;34.2572;-118.4195
Cocoa, FL;28.3904;-80.8233
Palm Coast, FL;29.5850;-81.2078
Townsend, GA;31.5112;-81.4529
New Harmony, UT;37.3863;-113.3245
Rupert, ID;42.6191;-113.6772
Challis, ID;44.5046;-114.2317
Mc Dermitt, NV;41.9908;-117.7128
Hamer, ID;43.9271;-112.2061
Ojai, CA;34.4481;-119.2429
Crescent Valley, NV;40.5279;-116.3673
Magna, UT;40.7091;-112.1016
Plymouth, UT;41.9197;-112.1227
Parker, CO;39.5186;-104.7614
Studio City, CA;34.1486;-118.3965
Kingman, AZ;35.1894;-114.0530
Bolinas, CA;37.9094;-122.6864
Florence, TX;30.8396;-97.7953
Swiftwater, PA;41.0954;-75.3249
Pittston, PA;41.3656;-75.8396
Lehighton, PA;40.8337;-75.7138
Lakeville, PA;41.4215;-75.2557
Luzerne, PA;41.2856;-75.9010
Honesdale, PA;41.5768;-75.2588
Brackettville, TX;29.3678;-100.4145
Pomona, NY;41.1670;-74.0432
Monroe, NY;41.3306;-74.1868
West Islip, NY;40.7062;-73.3062
Pawling, NY;41.5810;-73.5910
Saugerties, NY;42.0776;-73.9529
Islandia, NY;40.8064;-73.1738
Mount Vernon, NY;40.9126;-73.8371
Rock Tavern, NY;41.4662;-74.1913
Pelham, NY;40.9098;-73.8079
Olmito, TX;26.0217;-97.5341
Madison, OH;41.7932;-81.0578
Lafayette, CO;39.9936;-105.0897
Westhampton Beach, NY;40.8331;-72.6460
Montoursville, PA;41.2542;-76.9205
Shreve, OH;40.6814;-82.0218
Newton Falls, OH;41.1884;-80.9781
Rittman, OH;40.9781;-81.7821
Honaker, VA;37.0367;-81.9947
Mebane, NC;36.0960;-79.2670
Union, WV;37.5915;-80.5437
Greenfield, IL;39.3589;-90.2502
Thompsonville, MI;44.5232;-85.9409
Hamilton, MI;42.6773;-86.0062
Floresville, TX;29.1336;-98.1561
Fort Davis, TX;30.5882;-103.8946
Bulverde, TX;29.7438;-98.4531
Winchester, CA;33.7070;-117.0845
Mears, MI;43.6820;-86.4198
Willits, CA;39.4096;-123.3556
Bodega Bay, CA;38.3332;-123.0481
Cloverdale, CA;38.7827;-122.9232
Arapahoe, NE;40.3042;-99.9004
Wentzville, MO;38.8114;-90.8529
Saint Robert, MO;37.8281;-92.1777
Baylis, IL;39.7802;-90.8689
Rolla, MO;37.9514;-91.7713
Jobstown, NJ;40.0364;-74.6842
Colville, WA;48.5466;-117.9055
Rockford, OH;40.6878;-84.6466
Ackerman, MS;33.3290;-89.2119
Hillsboro, TX;32.0110;-97.1300
Cynthiana, KY;38.3903;-84.2941
Liberty Center, OH;41.4434;-84.0088
Duquesne, PA;40.3815;-79.8598
Grove City, PA;41.1578;-80.0887
Lewisport, KY;37.9370;-86.9022
Oakland City, IN;38.3387;-87.3450
Whitley City, KY;36.7234;-84.4705
Adel, IA;41.6144;-94.0174
Columbia, KY;37.1028;-85.3063
Stanford, KY;37.5312;-84.6619
Sellersburg, IN;38.3981;-85.7550
Lake Hopatcong, NJ;40.9484;-74.6171
Flanders, NJ;40.8456;-74.6949
Ransom, PA;41.3942;-75.8219
Montville, NJ;40.9148;-74.3838
Hamburg, NJ;41.1534;-74.5763
Fernley, NV;39.6080;-119.2518
Haltom City, TX;32.7996;-97.2692
Tasley, VA;37.7104;-75.7005
Kinsale, VA;38.0416;-76.5852
Calabasas, CA;34.1578;-118.6384
Condon, OR;45.2343;-120.1850
Sheffield, IA;42.8933;-93.2152
Lincoln Park, NJ;40.9243;-74.3021
Monrovia, MD;39.3721;-77.2719
Franklin Lakes, NJ;41.0168;-74.2057
Park Ridge, NJ;41.0348;-74.0439
Dumont, NJ;40.9467;-73.9930
Hewitt, NJ;41.1661;-74.3823
Mansfield, TX;32.5632;-97.1417
Rock Rapids, IA;43.4272;-96.1759
Keota, IA;41.3567;-91.9181
Breckenridge, TX;32.7557;-98.9023
Watkins, CO;39.7250;-104.5859
Glenwood Springs, CO;39.5505;-107.3248
New Kingstown, PA;40.2331;-77.0797
Blue Ball, PA;40.1187;-76.0472
Fort Morgan, CO;40.2503;-103.7999
Anza, CA;33.5550;-116.6736
Hawkins, TX;32.5885;-95.2041
Lillian, TX;32.5065;-97.1875
Clarion, IA;42.7176;-93.7497
Newton, NC;35.6699;-81.2215
Winterset, IA;41.3308;-94.0138
Rumson, NJ;40.3592;-74.0064
Dunkirk, NY;42.4795;-79.3339
New Waverly, TX;30.5377;-95.4833
Mount Pocono, PA;41.1220;-75.3646
Westlake, LA;30.2421;-93.2507
Porter, TX;30.1024;-95.2297
Ankeny, IA;41.7297;-93.6058
Montgomery, TX;30.3883;-95.6963
Lufkin, TX;31.2671;-94.6467
Woodville, TX;30.7752;-94.4155
Silsbee, TX;30.3491;-94.1780
Storrs Mansfield, CT;41.7911;-72.2534
Presque Isle, ME;46.6812;-68.0159
Parsonsfield, ME;43.7270;-70.9287
Bridgton, ME;44.0548;-70.7128
Pittsfield, ME;44.7826;-69.3834
Biddeford, ME;43.4961;-70.4886
